data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-05-31,consistent,2,2765
2021-06-30,2021-06-01,consistent,3,3314
2021-06-30,2021-06-03,consistent,2,1256
2021-06-30,2021-06-02,inconsistent,0,50
2021-06-30,2021-06-04,inconsistent,0,12
2021-06-30,2021-06-02,consistent,3,4827
2021-06-30,2021-06-04,consistent,2,2514
2021-06-30,2021-06-06,consistent,2,103
2021-06-30,2021-06-05,consistent,2,837
2021-07-05,2021-06-06,consistent,2,104
2021-07-05,2021-06-05,consistent,2,1134
2021-07-06,2021-06-04,inconsistent,0,12
2021-07-06,2021-06-04,consistent,2,2515
