data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-13,inconsistent,1,7036
2021-06-30,2021-03-13,consistent,8,40756
2021-06-30,2021-03-12,inconsistent,3,19221
2021-06-30,2021-03-12,consistent,11,81111
2021-06-30,2021-03-11,inconsistent,3,15760
2021-06-30,2021-03-11,consistent,14,77182
2021-06-30,2021-03-10,inconsistent,3,17721
2021-06-30,2021-03-10,consistent,12,77211
2021-06-30,2021-03-09,inconsistent,3,20848
2021-06-30,2021-03-09,consistent,13,85682
2021-06-30,2021-03-08,inconsistent,4,24045
2021-06-30,2021-03-08,consistent,17,103166
