data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-05-16,inconsistent,0,66
2021-06-30,2021-05-16,consistent,2,14195
2021-06-30,2021-05-15,inconsistent,0,142
2021-06-30,2021-05-15,consistent,25,114664
2021-06-30,2021-05-13,inconsistent,0,1095
2021-06-30,2021-05-13,consistent,39,159582
2021-06-30,2021-05-12,inconsistent,0,1066
2021-06-30,2021-05-12,consistent,59,218294
2021-06-30,2021-05-11,inconsistent,0,1275
2021-06-30,2021-05-11,consistent,16,138245
2021-06-30,2021-05-10,inconsistent,1,2942
2021-06-30,2021-05-10,consistent,29,162407
