data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-28,inconsistent,1,2606
2021-06-30,2021-02-28,consistent,5,15879
2021-06-30,2021-02-27,inconsistent,6,18198
2021-06-30,2021-02-27,consistent,27,81041
2021-06-30,2021-02-26,inconsistent,1,8888
2021-06-30,2021-02-26,consistent,6,40712
2021-06-30,2021-02-25,inconsistent,1,5321
2021-06-30,2021-02-25,consistent,5,25770
2021-06-30,2021-02-24,inconsistent,1,6303
2021-06-30,2021-02-24,consistent,5,28201
2021-06-30,2021-02-23,inconsistent,1,7726
2021-06-30,2021-02-23,consistent,5,32422
2021-06-30,2021-02-22,inconsistent,1,8351
2021-06-30,2021-02-22,consistent,5,38278
