data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-01,inconsistent,0,282
2021-06-30,2021-03-01,consistent,4,6848
2021-06-30,2021-03-02,inconsistent,0,589
2021-06-30,2021-03-02,consistent,4,11002
2021-06-30,2021-03-03,inconsistent,0,770
2021-06-30,2021-03-03,consistent,5,12404
2021-06-30,2021-03-06,inconsistent,0,64
2021-06-30,2021-03-06,consistent,2,2227
2021-06-30,2021-03-04,inconsistent,0,550
2021-06-30,2021-03-04,consistent,5,12000
2021-06-30,2021-03-05,inconsistent,0,218
2021-06-30,2021-03-05,consistent,4,13418
2021-06-30,2021-03-07,inconsistent,0,16
2021-06-30,2021-03-07,consistent,2,204
