data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-17,inconsistent,0,264
2021-07-01,2021-03-17,consistent,4,11390
2021-07-01,2021-03-16,inconsistent,0,492
2021-07-01,2021-03-16,consistent,4,9676
2021-07-01,2021-03-15,inconsistent,0,556
2021-07-01,2021-03-15,consistent,5,11177
2021-07-01,2021-03-18,inconsistent,0,584
2021-07-01,2021-03-18,consistent,3,7936
2021-07-01,2021-03-19,inconsistent,0,684
2021-07-01,2021-03-19,consistent,3,9854
2021-07-01,2021-03-20,inconsistent,0,156
2021-07-01,2021-03-21,inconsistent,0,20
2021-07-01,2021-03-20,consistent,4,6100
2021-07-01,2021-03-21,consistent,3,5002
