data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-24,inconsistent,0,24
2021-07-01,2021-05-24,consistent,2,7810
2021-07-01,2021-05-25,inconsistent,0,20
2021-07-01,2021-05-25,consistent,2,9314
2021-07-01,2021-05-26,inconsistent,0,34
2021-07-01,2021-05-26,consistent,3,9364
2021-07-01,2021-05-27,inconsistent,0,8
2021-07-01,2021-05-27,consistent,2,9469
2021-07-01,2021-05-29,inconsistent,0,10
2021-07-01,2021-05-29,consistent,2,4719
2021-07-01,2021-05-28,inconsistent,0,14
2021-07-01,2021-05-30,inconsistent,0,2
2021-07-01,2021-05-30,consistent,2,3003
2021-07-01,2021-05-28,consistent,3,14008
