data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-01,inconsistent,0,52
2021-07-01,2021-04-01,consistent,3,4961
2021-07-01,2021-03-31,inconsistent,0,908
2021-07-01,2021-03-31,consistent,6,15984
2021-07-01,2021-03-30,inconsistent,0,1080
2021-07-01,2021-03-30,consistent,7,22109
2021-07-01,2021-04-02,inconsistent,0,196
2021-07-01,2021-04-02,consistent,2,1433
2021-07-01,2021-03-29,inconsistent,0,1300
2021-07-01,2021-03-29,consistent,8,22608
2021-07-01,2021-04-04,inconsistent,0,66
2021-07-01,2021-04-04,consistent,2,4572
2021-07-01,2021-04-03,inconsistent,0,110
2021-07-01,2021-04-03,consistent,9,19473
