data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-03,inconsistent,0,58
2021-07-01,2021-05-03,consistent,3,17309
2021-07-01,2021-05-04,inconsistent,0,236
2021-07-01,2021-05-04,consistent,3,17706
2021-07-01,2021-05-05,inconsistent,0,62
2021-07-01,2021-05-05,consistent,3,20784
2021-07-01,2021-05-06,inconsistent,0,88
2021-07-01,2021-05-06,consistent,4,15945
2021-07-01,2021-05-07,inconsistent,0,88
2021-07-01,2021-05-07,consistent,4,13271
2021-07-01,2021-05-08,inconsistent,0,20
2021-07-01,2021-05-08,consistent,2,3648
