data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-17,inconsistent,0,24
2021-06-30,2021-03-17,consistent,2,1084
2021-06-30,2021-03-16,inconsistent,0,416
2021-06-30,2021-03-16,consistent,2,2282
2021-06-30,2021-03-15,inconsistent,1,1162
2021-06-30,2021-03-15,consistent,2,3233
2021-06-30,2021-03-18,inconsistent,0,50
2021-06-30,2021-03-18,consistent,3,1082
2021-06-30,2021-03-21,inconsistent,0,2
2021-06-30,2021-03-21,consistent,2,122
2021-06-30,2021-03-20,inconsistent,1,502
2021-06-30,2021-03-20,consistent,2,1143
2021-06-30,2021-03-19,inconsistent,2,2598
2021-06-30,2021-03-19,consistent,2,2616
