data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-23,inconsistent,1,1244
2021-06-30,2021-03-23,consistent,5,6878
2021-06-30,2021-03-24,inconsistent,2,2785
2021-06-30,2021-03-24,consistent,7,10568
2021-06-30,2021-03-25,inconsistent,1,1282
2021-06-30,2021-03-25,consistent,8,11927
2021-06-30,2021-03-22,inconsistent,5,2716
2021-06-30,2021-03-22,consistent,8,4470
2021-06-30,2021-03-28,inconsistent,1,990
2021-06-30,2021-03-28,consistent,2,1198
2021-06-30,2021-03-26,inconsistent,2,2664
2021-06-30,2021-03-26,consistent,5,9203
2021-06-30,2021-03-27,inconsistent,1,606
2021-06-30,2021-03-27,consistent,5,3285
