data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-31,inconsistent,0,8
2021-07-01,2021-05-31,consistent,3,6105
2021-07-01,2021-06-01,consistent,3,9572
2021-07-01,2021-06-03,consistent,3,3776
2021-07-01,2021-06-04,inconsistent,0,2
2021-07-01,2021-06-04,consistent,2,7165
2021-07-01,2021-06-02,consistent,4,11427
2021-07-01,2021-06-05,consistent,3,4172
2021-07-02,2021-06-06,inconsistent,0,2
2021-07-02,2021-06-06,consistent,2,2067
2021-07-07,2021-06-05,consistent,3,4753
2021-07-07,2021-06-04,inconsistent,0,2
2021-07-07,2021-06-04,consistent,3,7436
2021-07-07,2021-06-03,consistent,2,3788
2021-07-08,2021-06-02,consistent,3,12278
2021-07-08,2021-06-01,consistent,3,10519
