data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-26,inconsistent,0,204
2021-07-01,2021-04-26,consistent,3,7553
2021-07-01,2021-04-29,inconsistent,0,8
2021-07-01,2021-04-29,consistent,3,3201
2021-07-01,2021-04-28,inconsistent,0,60
2021-07-01,2021-04-27,inconsistent,0,46
2021-07-01,2021-04-28,consistent,3,5198
2021-07-01,2021-04-27,consistent,4,6864
2021-07-01,2021-04-30,inconsistent,0,2
2021-07-01,2021-04-30,consistent,2,2606
2021-07-01,2021-05-02,consistent,2,281
2021-07-01,2021-05-01,consistent,2,445
