data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-24,inconsistent,0,2
2021-07-02,2021-05-24,consistent,3,18445
2021-07-02,2021-05-25,inconsistent,0,24
2021-07-02,2021-05-25,consistent,3,19553
2021-07-02,2021-05-26,inconsistent,0,6
2021-07-02,2021-05-26,consistent,3,20827
2021-07-02,2021-05-30,consistent,2,1275
2021-07-02,2021-05-28,inconsistent,0,14
2021-07-02,2021-05-29,inconsistent,0,6
2021-07-02,2021-05-28,consistent,4,21246
2021-07-02,2021-05-29,consistent,3,15719
2021-07-02,2021-05-27,inconsistent,0,78
2021-07-02,2021-05-27,consistent,5,23928
