data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-21,inconsistent,0,2
2021-07-02,2021-06-21,consistent,3,16052
2021-07-02,2021-06-23,inconsistent,0,6
2021-07-02,2021-06-23,consistent,3,22861
2021-07-02,2021-06-22,inconsistent,0,10
2021-07-02,2021-06-22,consistent,4,23896
2021-07-02,2021-06-27,consistent,2,275
2021-07-02,2021-06-25,inconsistent,0,4
2021-07-02,2021-06-25,consistent,3,13424
2021-07-02,2021-06-24,inconsistent,0,78
2021-07-02,2021-06-24,consistent,6,31922
2021-07-02,2021-06-26,inconsistent,0,2
2021-07-02,2021-06-26,consistent,4,33350
2021-07-02,2021-06-27,consistent,2,277
2021-07-02,2021-06-27,consistent,2,277
2021-07-02,2021-06-27,consistent,2,277
2021-07-03,2021-06-27,consistent,2,278
2021-07-03,2021-06-26,inconsistent,0,2
2021-07-03,2021-06-26,consistent,4,33581
2021-07-03,2021-06-25,inconsistent,0,4
2021-07-03,2021-06-25,consistent,2,13593
2021-07-03,2021-06-24,inconsistent,0,78
2021-07-03,2021-06-24,consistent,4,32478
2021-07-03,2021-06-23,inconsistent,0,8
2021-07-03,2021-06-23,consistent,3,22934
2021-07-04,2021-06-27,consistent,2,280
2021-07-04,2021-06-22,inconsistent,0,10
2021-07-04,2021-06-22,consistent,3,23988
2021-07-04,2021-06-21,inconsistent,0,2
2021-07-04,2021-06-21,consistent,3,16181
2021-07-04,2021-06-26,inconsistent,0,2
2021-07-04,2021-06-26,consistent,4,33589
2021-07-04,2021-06-25,inconsistent,0,4
2021-07-04,2021-06-25,consistent,2,13642
2021-07-04,2021-06-24,inconsistent,0,78
2021-07-04,2021-06-24,consistent,5,32551
2021-07-05,2021-06-23,inconsistent,0,8
2021-07-05,2021-06-23,consistent,4,22941
2021-07-05,2021-06-27,consistent,2,281
2021-07-05,2021-06-26,inconsistent,0,2
2021-07-05,2021-06-26,consistent,5,33600
2021-07-05,2021-06-25,inconsistent,0,4
2021-07-05,2021-06-25,consistent,2,13750
2021-07-06,2021-06-24,inconsistent,0,80
2021-07-06,2021-06-24,consistent,8,32630
2021-07-06,2021-06-27,consistent,2,281
2021-07-06,2021-06-22,inconsistent,0,10
2021-07-06,2021-06-22,consistent,7,24143
2021-07-06,2021-06-21,inconsistent,0,2
2021-07-06,2021-06-21,consistent,3,16310
2021-07-07,2021-06-25,inconsistent,0,4
2021-07-07,2021-06-25,consistent,3,14006
2021-07-07,2021-06-26,inconsistent,0,2
2021-07-07,2021-06-26,consistent,6,33874
2021-07-07,2021-06-23,inconsistent,0,12
2021-07-07,2021-06-23,consistent,7,23002
2021-07-08,2021-06-27,consistent,2,286
