data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-02-15,inconsistent,0,30
2021-07-01,2021-02-15,consistent,2,613
2021-07-01,2021-02-16,inconsistent,0,50
2021-07-01,2021-02-16,consistent,2,744
2021-07-01,2021-02-17,inconsistent,0,165
2021-07-01,2021-02-17,consistent,2,2694
2021-07-01,2021-02-21,consistent,2,92
2021-07-01,2021-02-20,inconsistent,0,2
2021-07-01,2021-02-18,inconsistent,0,94
2021-07-01,2021-02-20,consistent,3,2078
2021-07-01,2021-02-18,consistent,3,8933
2021-07-01,2021-02-19,inconsistent,0,116
2021-07-01,2021-02-19,consistent,3,9982
