data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-15,inconsistent,0,100
2021-07-01,2021-03-15,consistent,3,5768
2021-07-01,2021-03-16,inconsistent,0,66
2021-07-01,2021-03-16,consistent,3,6855
2021-07-01,2021-03-17,inconsistent,0,144
2021-07-01,2021-03-17,consistent,2,6544
2021-07-01,2021-03-18,inconsistent,0,58
2021-07-01,2021-03-18,consistent,3,6264
2021-07-01,2021-03-19,inconsistent,0,200
2021-07-01,2021-03-21,inconsistent,0,4
2021-07-01,2021-03-19,consistent,5,12119
2021-07-01,2021-03-21,consistent,2,176
2021-07-01,2021-03-20,inconsistent,0,4
2021-07-01,2021-03-20,consistent,4,12010
