data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-28,consistent,1,987
2021-07-02,2021-06-29,consistent,2,1447
2021-07-02,2021-07-01,consistent,2,1350
2021-07-02,2021-06-30,consistent,2,2500
2021-07-02,2021-07-01,consistent,2,1350
2021-07-02,2021-06-30,consistent,2,2500
2021-07-02,2021-06-28,consistent,2,987
2021-07-02,2021-06-29,consistent,2,1447
2021-07-02,2021-07-02,consistent,1,4
2021-07-02,2021-07-01,consistent,2,1364
2021-07-02,2021-06-30,consistent,2,2505
2021-07-02,2021-06-29,consistent,2,1453
2021-07-02,2021-06-28,consistent,2,990
2021-07-02,2021-07-02,consistent,2,90
2021-07-02,2021-07-01,consistent,2,1372
2021-07-02,2021-06-30,consistent,2,2548
2021-07-02,2021-06-29,consistent,2,1464
2021-07-02,2021-06-28,consistent,2,1047
2021-07-02,2021-07-02,consistent,2,625
2021-07-02,2021-07-01,consistent,2,1502
2021-07-02,2021-06-30,consistent,2,2801
2021-07-02,2021-06-29,consistent,2,1680
2021-07-02,2021-06-28,consistent,2,1395
2021-07-02,2021-07-02,consistent,2,912
2021-07-02,2021-07-01,consistent,2,1565
2021-07-02,2021-06-30,consistent,2,2919
2021-07-02,2021-06-29,consistent,2,1680
2021-07-02,2021-06-28,consistent,2,1395
2021-07-03,2021-07-01,consistent,2,1629
2021-07-03,2021-07-02,consistent,2,1323
2021-07-03,2021-06-29,consistent,2,1680
2021-07-03,2021-06-30,consistent,2,3087
2021-07-03,2021-06-28,consistent,2,1396
2021-07-03,2021-07-02,consistent,2,1323
2021-07-03,2021-07-01,consistent,2,1629
2021-07-03,2021-06-30,consistent,2,3087
2021-07-03,2021-07-02,consistent,2,1323
2021-07-03,2021-07-01,consistent,2,1629
2021-07-03,2021-06-30,consistent,2,3087
2021-07-03,2021-07-02,consistent,2,1326
2021-07-03,2021-07-01,consistent,2,1630
2021-07-03,2021-06-29,consistent,2,1681
2021-07-03,2021-06-30,consistent,2,3087
2021-07-03,2021-07-03,consistent,1,39
2021-07-03,2021-07-01,consistent,2,1630
2021-07-03,2021-07-02,consistent,2,1340
2021-07-03,2021-06-30,consistent,2,3143
2021-07-03,2021-06-29,consistent,2,1685
2021-07-03,2021-06-28,consistent,2,1396
2021-07-03,2021-07-03,consistent,1,424
2021-07-03,2021-07-02,consistent,2,1341
2021-07-03,2021-07-01,consistent,2,1821
2021-07-03,2021-06-30,consistent,2,3359
2021-07-03,2021-06-29,consistent,2,1702
2021-07-03,2021-06-28,consistent,2,1398
2021-07-03,2021-07-03,consistent,1,687
2021-07-03,2021-07-01,consistent,2,1831
2021-07-03,2021-07-02,consistent,2,1343
2021-07-03,2021-06-30,consistent,2,3401
2021-07-03,2021-06-29,consistent,2,1705
2021-07-03,2021-06-28,consistent,2,1398
2021-07-04,2021-07-03,consistent,1,952
2021-07-04,2021-07-02,consistent,2,1347
2021-07-04,2021-07-01,consistent,2,1831
2021-07-04,2021-06-29,consistent,2,1713
2021-07-04,2021-06-30,consistent,2,3504
2021-07-04,2021-07-03,consistent,1,953
2021-07-04,2021-06-28,consistent,2,1400
2021-07-04,2021-07-02,consistent,2,1412
2021-07-04,2021-07-03,consistent,1,953
2021-07-04,2021-07-02,consistent,2,1418
2021-07-04,2021-07-01,consistent,2,1832
2021-07-04,2021-07-03,consistent,2,953
2021-07-04,2021-07-02,consistent,3,1418
2021-07-04,2021-07-01,consistent,2,1832
2021-07-04,2021-07-03,consistent,2,955
2021-07-04,2021-07-02,consistent,2,1420
2021-07-04,2021-07-01,consistent,2,1832
2021-07-04,2021-06-30,consistent,2,3504
2021-07-04,2021-07-04,consistent,1,3
2021-07-04,2021-07-03,consistent,1,956
2021-07-04,2021-07-02,consistent,2,1420
2021-07-04,2021-07-01,consistent,2,1832
2021-07-04,2021-06-30,consistent,2,3504
2021-07-04,2021-07-04,consistent,1,7
2021-07-04,2021-07-03,consistent,1,957
2021-07-04,2021-07-02,consistent,2,1495
2021-07-04,2021-07-01,consistent,2,1832
2021-07-04,2021-06-30,consistent,2,3674
2021-07-04,2021-06-29,consistent,2,1833
2021-07-04,2021-07-04,consistent,2,7
2021-07-04,2021-07-03,consistent,2,958
2021-07-04,2021-07-02,consistent,3,1507
2021-07-04,2021-07-01,consistent,2,1832
2021-07-04,2021-06-30,consistent,2,3674
2021-07-04,2021-06-29,consistent,2,1833
2021-07-05,2021-07-04,consistent,1,8
2021-07-05,2021-07-03,consistent,2,959
2021-07-05,2021-07-02,consistent,2,1507
2021-07-05,2021-07-01,consistent,2,1832
2021-07-05,2021-06-30,consistent,2,3674
2021-07-05,2021-07-04,consistent,1,8
2021-07-05,2021-06-29,consistent,2,1833
2021-07-05,2021-06-28,consistent,2,1442
2021-07-05,2021-07-04,consistent,1,8
2021-07-05,2021-07-03,consistent,1,959
2021-07-05,2021-07-02,consistent,2,1507
2021-07-05,2021-07-04,consistent,1,8
2021-07-05,2021-07-03,consistent,2,959
2021-07-05,2021-07-02,consistent,2,1507
2021-07-05,2021-07-04,consistent,1,9
2021-07-05,2021-07-03,consistent,2,959
2021-07-05,2021-07-02,consistent,2,1507
2021-07-05,2021-07-01,consistent,2,1833
2021-07-05,2021-07-04,consistent,1,12
2021-07-05,2021-07-03,consistent,2,960
2021-07-05,2021-07-02,consistent,2,1534
2021-07-05,2021-07-01,consistent,2,1851
2021-07-05,2021-07-04,consistent,2,58
2021-07-05,2021-07-03,consistent,2,1028
2021-07-05,2021-07-02,consistent,3,1609
2021-07-05,2021-07-01,consistent,2,1896
2021-07-05,2021-06-30,consistent,3,3953
2021-07-05,2021-07-04,consistent,2,58
2021-07-05,2021-07-03,consistent,2,1065
2021-07-05,2021-07-02,consistent,2,1662
2021-07-05,2021-07-01,consistent,2,1978
2021-07-05,2021-06-30,consistent,2,4000
2021-07-06,2021-07-04,consistent,2,58
2021-07-06,2021-07-03,consistent,2,1092
2021-07-06,2021-07-02,consistent,2,1713
2021-07-06,2021-07-01,consistent,2,2062
2021-07-06,2021-06-30,consistent,2,4062
2021-07-06,2021-07-04,consistent,2,58
2021-07-06,2021-06-29,consistent,2,1895
2021-07-06,2021-07-04,consistent,2,58
2021-07-06,2021-07-03,consistent,2,1099
2021-07-06,2021-07-04,consistent,1,58
2021-07-06,2021-07-03,consistent,2,1099
2021-07-06,2021-06-28,consistent,2,1532
