data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-13,inconsistent,0,8
2021-06-30,2021-02-13,consistent,0,713
2021-06-30,2021-02-12,inconsistent,0,7
2021-06-30,2021-02-12,consistent,1,2105
2021-06-30,2021-02-11,inconsistent,0,8
2021-06-30,2021-02-11,consistent,1,2162
2021-06-30,2021-02-10,inconsistent,0,6
2021-06-30,2021-02-10,consistent,1,1990
2021-06-30,2021-02-09,inconsistent,0,8
2021-06-30,2021-02-09,consistent,1,2000
2021-06-30,2021-02-08,inconsistent,0,16
2021-06-30,2021-02-08,consistent,1,1861
