data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-21,consistent,3,4767
2021-07-02,2021-06-22,consistent,3,4598
2021-07-02,2021-06-24,consistent,3,2831
2021-07-02,2021-06-23,inconsistent,0,4
2021-07-02,2021-06-23,consistent,3,3779
2021-07-02,2021-06-25,inconsistent,0,2
2021-07-02,2021-06-25,consistent,2,2881
2021-07-02,2021-06-27,consistent,2,1332
2021-07-02,2021-06-26,consistent,2,2761
2021-07-02,2021-06-27,consistent,2,1332
2021-07-02,2021-06-27,consistent,2,1332
2021-07-02,2021-06-27,consistent,2,1365
2021-07-02,2021-06-27,consistent,2,1398
2021-07-02,2021-06-27,consistent,2,1398
2021-07-03,2021-06-27,consistent,2,1398
2021-07-03,2021-06-26,consistent,2,2787
2021-07-03,2021-06-25,inconsistent,0,2
2021-07-03,2021-06-25,consistent,2,2891
2021-07-03,2021-06-24,consistent,2,2839
2021-07-03,2021-06-23,inconsistent,0,4
2021-07-03,2021-06-23,consistent,2,3794
2021-07-04,2021-06-27,consistent,2,1398
2021-07-04,2021-06-22,consistent,2,4722
2021-07-04,2021-06-21,consistent,2,4802
2021-07-04,2021-06-26,consistent,2,2798
2021-07-04,2021-06-25,inconsistent,0,2
2021-07-04,2021-06-25,consistent,2,2893
2021-07-04,2021-06-24,consistent,2,2840
2021-07-05,2021-06-23,inconsistent,0,4
2021-07-05,2021-06-23,consistent,2,3823
2021-07-05,2021-06-27,consistent,2,1398
