data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-04-05,inconsistent,0,2
2021-06-30,2021-04-05,consistent,2,1392
2021-06-30,2021-04-08,inconsistent,0,30
2021-06-30,2021-04-08,consistent,2,1766
2021-06-30,2021-04-06,inconsistent,0,2
2021-06-30,2021-04-06,consistent,3,3085
2021-06-30,2021-04-07,inconsistent,0,24
2021-06-30,2021-04-07,consistent,3,2670
2021-06-30,2021-04-09,inconsistent,0,14
2021-06-30,2021-04-09,consistent,3,2567
2021-06-30,2021-04-10,consistent,2,1475
2021-07-01,2021-04-11,consistent,2,56
