data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-01,inconsistent,0,23
2021-06-30,2021-03-01,consistent,2,1663
2021-06-30,2021-03-02,inconsistent,0,10
2021-06-30,2021-03-02,consistent,2,2302
2021-06-30,2021-03-03,inconsistent,0,12
2021-06-30,2021-03-03,consistent,2,1432
2021-06-30,2021-03-04,inconsistent,0,22
2021-06-30,2021-03-04,consistent,2,1091
2021-06-30,2021-03-05,inconsistent,0,10
2021-06-30,2021-03-05,consistent,2,1433
2021-06-30,2021-03-06,inconsistent,0,2
2021-06-30,2021-03-06,consistent,2,465
2021-06-30,2021-03-07,inconsistent,0,4
2021-06-30,2021-03-07,consistent,2,202
