data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-17,inconsistent,0,8
2021-07-01,2021-05-17,consistent,2,4691
2021-07-01,2021-05-19,inconsistent,0,2
2021-07-01,2021-05-19,consistent,2,4901
2021-07-01,2021-05-18,consistent,2,5142
2021-07-01,2021-05-20,inconsistent,0,6
2021-07-01,2021-05-20,consistent,3,5789
2021-07-01,2021-05-21,inconsistent,0,2
2021-07-01,2021-05-21,consistent,2,3417
2021-07-01,2021-05-23,inconsistent,0,2
2021-07-01,2021-05-23,consistent,1,42
2021-07-01,2021-05-22,inconsistent,0,10
2021-07-01,2021-05-22,consistent,2,667
