data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-04-01,inconsistent,1,1895
2021-06-30,2021-04-01,consistent,10,30074
2021-06-30,2021-04-02,inconsistent,0,318
2021-06-30,2021-04-02,consistent,3,2504
2021-06-30,2021-03-31,inconsistent,1,3170
2021-06-30,2021-03-31,consistent,27,64100
2021-06-30,2021-04-04,inconsistent,0,32
2021-06-30,2021-04-04,consistent,5,12015
2021-06-30,2021-04-03,inconsistent,0,772
2021-06-30,2021-04-03,consistent,15,37371
2021-06-30,2021-03-29,inconsistent,2,4676
2021-06-30,2021-03-29,consistent,42,91517
2021-06-30,2021-03-30,inconsistent,2,4777
2021-06-30,2021-03-30,consistent,43,86315
