data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-09,inconsistent,0,90
2021-07-01,2021-06-09,consistent,12,47114
2021-07-01,2021-06-07,inconsistent,0,182
2021-07-01,2021-06-07,consistent,15,66369
2021-07-01,2021-06-08,inconsistent,0,198
2021-07-01,2021-06-08,consistent,16,61613
2021-07-01,2021-06-10,inconsistent,0,176
2021-07-01,2021-06-10,consistent,15,51317
2021-07-01,2021-06-13,inconsistent,0,8
2021-07-01,2021-06-13,consistent,2,1714
2021-07-01,2021-06-11,inconsistent,0,88
2021-07-01,2021-06-12,inconsistent,0,6
2021-07-01,2021-06-11,consistent,11,69723
2021-07-01,2021-06-12,consistent,7,26925
2021-07-05,2021-06-13,inconsistent,0,8
2021-07-05,2021-06-13,consistent,2,1730
2021-07-05,2021-06-12,inconsistent,0,6
2021-07-05,2021-06-12,consistent,7,27768
2021-07-05,2021-06-11,inconsistent,0,88
2021-07-05,2021-06-11,consistent,11,70356
2021-07-05,2021-06-10,inconsistent,0,176
2021-07-05,2021-06-10,consistent,14,51669
2021-07-06,2021-06-09,inconsistent,0,92
