data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-22,inconsistent,2,4485
2021-06-30,2021-03-22,consistent,36,70351
2021-06-30,2021-03-25,inconsistent,2,3956
2021-06-30,2021-03-25,consistent,31,61704
2021-06-30,2021-03-24,inconsistent,2,4415
2021-06-30,2021-03-24,consistent,40,70516
2021-06-30,2021-03-23,inconsistent,2,3993
2021-06-30,2021-03-23,consistent,50,87489
2021-06-30,2021-03-26,inconsistent,1,2677
2021-06-30,2021-03-26,consistent,20,48644
2021-06-30,2021-03-28,inconsistent,0,82
2021-06-30,2021-03-28,consistent,12,29923
2021-06-30,2021-03-27,inconsistent,1,2603
2021-06-30,2021-03-27,consistent,19,48252
