data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-21,inconsistent,0,1756
2021-07-01,2021-04-21,consistent,4,30786
2021-07-01,2021-04-20,inconsistent,1,3776
2021-07-01,2021-04-20,consistent,14,93672
2021-07-01,2021-04-19,inconsistent,0,3000
2021-07-01,2021-04-19,consistent,16,98189
2021-07-01,2021-04-25,inconsistent,0,418
2021-07-01,2021-04-25,consistent,3,16064
2021-07-01,2021-04-22,inconsistent,1,3614
2021-07-01,2021-04-22,consistent,13,73087
2021-07-01,2021-04-24,inconsistent,0,2844
2021-07-01,2021-04-24,consistent,5,38665
2021-07-01,2021-04-23,inconsistent,1,3198
2021-07-01,2021-04-23,consistent,11,57215
