data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-23,inconsistent,0,2220
2021-06-30,2021-02-23,consistent,2,16678
2021-06-30,2021-02-24,inconsistent,0,568
2021-06-30,2021-02-24,consistent,2,9515
2021-06-30,2021-02-22,inconsistent,0,1116
2021-06-30,2021-02-22,consistent,3,23682
2021-06-30,2021-02-25,inconsistent,0,1080
2021-06-30,2021-02-25,consistent,4,15606
2021-06-30,2021-02-28,inconsistent,0,332
2021-06-30,2021-02-28,consistent,3,8086
2021-06-30,2021-02-27,inconsistent,0,406
2021-06-30,2021-02-27,consistent,4,15548
2021-06-30,2021-02-26,inconsistent,0,1320
2021-06-30,2021-02-26,consistent,5,25649
