data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-21,inconsistent,0,96
2021-07-01,2021-04-21,consistent,4,22054
2021-07-01,2021-04-19,inconsistent,0,72
2021-07-01,2021-04-19,consistent,5,31619
2021-07-01,2021-04-20,inconsistent,0,154
2021-07-01,2021-04-22,inconsistent,0,48
2021-07-01,2021-04-20,consistent,7,43279
2021-07-01,2021-04-22,consistent,6,36482
2021-07-01,2021-04-23,inconsistent,0,18
2021-07-01,2021-04-24,inconsistent,0,44
2021-07-01,2021-04-23,consistent,4,19631
2021-07-01,2021-04-24,consistent,4,11309
2021-07-01,2021-04-25,inconsistent,0,8
2021-07-01,2021-04-25,consistent,3,2926
