data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-10,inconsistent,0,26
2021-07-01,2021-05-10,consistent,3,27096
2021-07-01,2021-05-12,inconsistent,0,94
2021-07-01,2021-05-12,consistent,4,25423
2021-07-01,2021-05-11,inconsistent,0,16
2021-07-01,2021-05-11,consistent,4,27008
2021-07-01,2021-05-13,inconsistent,0,58
2021-07-01,2021-05-13,consistent,4,26622
2021-07-01,2021-05-14,inconsistent,0,24
2021-07-01,2021-05-16,inconsistent,0,16
2021-07-01,2021-05-14,consistent,3,18489
2021-07-01,2021-05-16,consistent,2,444
2021-07-01,2021-05-15,inconsistent,0,24
2021-07-01,2021-05-15,consistent,2,5098
