data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-03,inconsistent,0,72
2021-07-01,2021-05-03,consistent,4,26934
2021-07-01,2021-05-05,inconsistent,0,18
2021-07-01,2021-05-05,consistent,3,29157
2021-07-01,2021-05-06,inconsistent,0,64
2021-07-01,2021-05-06,consistent,3,27771
2021-07-01,2021-05-04,inconsistent,0,166
2021-07-01,2021-05-04,consistent,5,26940
2021-07-01,2021-05-07,inconsistent,0,10
2021-07-01,2021-05-07,consistent,3,24514
2021-07-01,2021-05-08,inconsistent,0,10
2021-07-01,2021-05-08,consistent,3,9300
2021-07-01,2021-05-09,consistent,1,1062
