data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-26,inconsistent,0,52
2021-07-01,2021-04-26,consistent,5,37708
2021-07-01,2021-04-27,inconsistent,0,48
2021-07-01,2021-04-27,consistent,6,40088
2021-07-01,2021-04-28,inconsistent,0,79
2021-07-01,2021-04-28,consistent,6,37431
2021-07-01,2021-04-29,inconsistent,0,331
2021-07-01,2021-04-29,consistent,5,30799
2021-07-01,2021-04-30,inconsistent,0,60
2021-07-01,2021-04-30,consistent,3,25164
2021-07-01,2021-05-02,inconsistent,0,2
2021-07-01,2021-05-01,inconsistent,0,2
2021-07-01,2021-05-02,consistent,2,2755
2021-07-01,2021-05-01,consistent,2,7237
