data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-06,inconsistent,0,4
2021-07-01,2021-04-06,consistent,3,1745
2021-07-01,2021-04-05,inconsistent,0,8
2021-07-01,2021-04-05,consistent,3,2591
2021-07-01,2021-04-07,inconsistent,0,2
2021-07-01,2021-04-07,consistent,2,1829
2021-07-01,2021-04-08,inconsistent,0,20
2021-07-01,2021-04-08,consistent,2,2466
2021-07-01,2021-04-10,consistent,4,3137
2021-07-01,2021-04-09,inconsistent,0,4
2021-07-01,2021-04-11,consistent,4,867
2021-07-01,2021-04-09,consistent,4,4046
