data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-01,inconsistent,0,4
2021-06-30,2021-02-01,consistent,0,414
2021-06-30,2021-02-02,inconsistent,0,48
2021-06-30,2021-02-03,inconsistent,0,4
2021-06-30,2021-02-04,inconsistent,0,4
2021-06-30,2021-02-05,inconsistent,0,66
2021-06-30,2021-02-02,consistent,1,784
2021-06-30,2021-02-03,consistent,1,1110
2021-06-30,2021-02-04,consistent,1,726
2021-06-30,2021-02-05,consistent,1,887
2021-06-30,2021-02-06,inconsistent,0,2
2021-06-30,2021-02-06,consistent,0,200
2021-06-30,2021-02-07,consistent,0,28
