data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-01-25,inconsistent,0,2
2021-06-30,2021-01-26,inconsistent,0,4
2021-06-30,2021-01-27,inconsistent,0,22
2021-06-30,2021-01-28,inconsistent,0,2
2021-06-30,2021-01-29,inconsistent,0,22
2021-06-30,2021-01-25,consistent,1,1428
2021-06-30,2021-01-26,consistent,1,865
2021-06-30,2021-01-29,consistent,1,904
2021-06-30,2021-01-27,consistent,0,698
2021-06-30,2021-01-30,consistent,1,1059
2021-06-30,2021-01-28,consistent,0,761
2021-06-30,2021-01-31,consistent,0,4
