data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-01,inconsistent,0,74
2021-06-30,2021-03-01,consistent,3,11200
2021-06-30,2021-03-02,inconsistent,0,58
2021-06-30,2021-03-03,inconsistent,0,40
2021-06-30,2021-03-03,consistent,2,3610
2021-06-30,2021-03-02,consistent,3,6418
2021-06-30,2021-03-07,inconsistent,0,4
2021-06-30,2021-03-06,inconsistent,0,48
2021-06-30,2021-03-07,consistent,2,60
2021-06-30,2021-03-06,consistent,2,475
2021-06-30,2021-03-04,inconsistent,0,63
2021-06-30,2021-03-04,consistent,5,7003
2021-06-30,2021-03-05,inconsistent,0,37
2021-06-30,2021-03-05,consistent,4,6208
