data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-03,inconsistent,0,78
2021-07-01,2021-05-03,consistent,5,16752
2021-07-01,2021-05-04,inconsistent,0,112
2021-07-01,2021-05-04,consistent,4,14811
2021-07-01,2021-05-05,inconsistent,0,32
2021-07-01,2021-05-05,consistent,3,12393
2021-07-01,2021-05-06,inconsistent,0,6
2021-07-01,2021-05-06,consistent,3,13528
2021-07-01,2021-05-07,inconsistent,0,14
2021-07-01,2021-05-07,consistent,3,11295
2021-07-01,2021-05-08,consistent,2,6160
