data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-04-06,inconsistent,0,32
2021-06-30,2021-04-06,consistent,2,5073
2021-06-30,2021-04-07,inconsistent,0,26
2021-06-30,2021-04-07,consistent,2,4308
2021-06-30,2021-04-05,inconsistent,0,30
2021-06-30,2021-04-05,consistent,4,8698
2021-06-30,2021-04-08,inconsistent,0,28
2021-06-30,2021-04-08,consistent,3,6818
2021-06-30,2021-04-10,inconsistent,0,4
2021-06-30,2021-04-10,consistent,2,1611
2021-06-30,2021-04-09,inconsistent,0,2
2021-06-30,2021-04-09,consistent,4,11859
2021-06-30,2021-04-11,inconsistent,0,4
2021-06-30,2021-04-11,consistent,3,613
