data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-22,inconsistent,0,20
2021-06-30,2021-02-22,consistent,2,4363
2021-06-30,2021-02-24,inconsistent,0,12
2021-06-30,2021-02-23,inconsistent,0,18
2021-06-30,2021-02-24,consistent,2,4504
2021-06-30,2021-02-23,consistent,2,4396
2021-06-30,2021-02-25,inconsistent,0,16
2021-06-30,2021-02-25,consistent,3,4209
2021-06-30,2021-02-27,inconsistent,0,9
2021-06-30,2021-02-27,consistent,2,260
2021-06-30,2021-02-28,inconsistent,0,3
2021-06-30,2021-02-28,consistent,2,118
2021-06-30,2021-02-26,inconsistent,0,79
2021-06-30,2021-02-26,consistent,4,12891
