data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-13,inconsistent,0,436
2021-07-01,2021-04-13,consistent,9,37154
2021-07-01,2021-04-12,inconsistent,0,690
2021-07-01,2021-04-12,consistent,10,43768
2021-07-01,2021-04-14,inconsistent,0,294
2021-07-01,2021-04-14,consistent,10,32786
2021-07-01,2021-04-15,inconsistent,0,308
2021-07-01,2021-04-15,consistent,7,33149
2021-07-01,2021-04-18,inconsistent,0,1052
2021-07-01,2021-04-18,consistent,10,25218
2021-07-01,2021-04-16,inconsistent,0,498
2021-07-01,2021-04-16,consistent,15,49807
2021-07-01,2021-04-17,inconsistent,0,1158
2021-07-01,2021-04-17,consistent,14,60023
