data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-08,inconsistent,0,1208
2021-07-01,2021-03-08,consistent,7,26453
2021-07-01,2021-03-09,inconsistent,0,587
2021-07-01,2021-03-09,consistent,6,23473
2021-07-01,2021-03-11,inconsistent,0,748
2021-07-01,2021-03-11,consistent,4,16744
2021-07-01,2021-03-10,inconsistent,0,823
2021-07-01,2021-03-10,consistent,5,18190
2021-07-01,2021-03-13,inconsistent,0,366
2021-07-01,2021-03-13,consistent,3,9348
2021-07-01,2021-03-12,inconsistent,0,988
2021-07-01,2021-03-12,consistent,8,25787
