data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-07,inconsistent,0,30
2021-07-02,2021-06-07,consistent,14,79928
2021-07-02,2021-06-09,inconsistent,0,30
2021-07-02,2021-06-09,consistent,14,84158
2021-07-02,2021-06-08,inconsistent,0,66
2021-07-02,2021-06-08,consistent,16,93411
2021-07-02,2021-06-10,inconsistent,0,198
2021-07-02,2021-06-10,consistent,15,76446
2021-07-02,2021-06-13,consistent,3,10907
2021-07-02,2021-06-12,inconsistent,0,52
2021-07-02,2021-06-12,consistent,10,67271
2021-07-02,2021-06-11,inconsistent,0,142
2021-07-02,2021-06-11,consistent,13,78399
2021-07-06,2021-06-13,consistent,5,10911
2021-07-06,2021-06-12,inconsistent,0,52
2021-07-06,2021-06-12,consistent,13,69340
2021-07-06,2021-06-11,inconsistent,0,142
2021-07-06,2021-06-11,consistent,13,78484
2021-07-07,2021-06-10,inconsistent,0,198
2021-07-07,2021-06-10,consistent,21,77165
2021-07-07,2021-06-09,inconsistent,0,30
2021-07-07,2021-06-09,consistent,22,84782
2021-07-07,2021-06-08,inconsistent,0,66
2021-07-07,2021-06-08,consistent,32,93672
2021-07-07,2021-06-07,inconsistent,0,32
2021-07-07,2021-06-07,consistent,17,80313
