data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-01-25,inconsistent,0,182
2021-06-30,2021-01-26,inconsistent,0,76
2021-06-30,2021-01-27,inconsistent,0,290
2021-06-30,2021-01-28,inconsistent,0,456
2021-06-30,2021-01-25,consistent,1,7475
2021-06-30,2021-01-26,consistent,1,7137
2021-06-30,2021-01-27,consistent,3,15760
2021-06-30,2021-01-28,consistent,3,17173
2021-06-30,2021-01-29,inconsistent,0,549
2021-06-30,2021-01-30,inconsistent,0,91
2021-06-30,2021-01-31,inconsistent,0,60
2021-06-30,2021-01-29,consistent,3,12467
2021-06-30,2021-01-30,consistent,1,3353
2021-06-30,2021-01-31,consistent,0,1798
