data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-03,inconsistent,0,1540
2021-07-01,2021-05-03,consistent,5,23518
2021-07-01,2021-05-04,inconsistent,0,1440
2021-07-01,2021-05-04,consistent,5,21578
2021-07-01,2021-05-06,inconsistent,0,442
2021-07-01,2021-05-06,consistent,4,14130
2021-07-01,2021-05-05,inconsistent,0,939
2021-07-01,2021-05-05,consistent,5,19967
2021-07-01,2021-05-07,inconsistent,0,1498
2021-07-01,2021-05-07,consistent,3,14071
2021-07-01,2021-05-08,inconsistent,1,4087
2021-07-01,2021-05-08,consistent,3,21070
