data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-22,inconsistent,3,8240
2021-07-01,2021-03-22,consistent,10,26693
2021-07-01,2021-03-23,inconsistent,4,9596
2021-07-01,2021-03-23,consistent,17,42490
2021-07-01,2021-03-26,inconsistent,4,11186
2021-07-01,2021-03-26,consistent,7,19756
2021-07-01,2021-03-25,inconsistent,11,31628
2021-07-01,2021-03-25,consistent,10,29609
2021-07-01,2021-03-24,inconsistent,4,10376
2021-07-01,2021-03-24,consistent,18,44085
2021-07-01,2021-03-28,inconsistent,0,946
2021-07-01,2021-03-28,consistent,6,19510
2021-07-01,2021-03-27,inconsistent,0,1144
2021-07-01,2021-03-27,consistent,9,26182
