data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-05,2021-07-05,consistent,1,21
2021-07-05,2021-07-05,consistent,2,246
2021-07-05,2021-07-05,consistent,2,982
2021-07-05,2021-07-05,consistent,2,1428
2021-07-06,2021-07-05,consistent,2,3227
2021-07-06,2021-07-05,consistent,2,4612
2021-07-06,2021-07-06,consistent,1,6
2021-07-06,2021-07-05,consistent,2,5339
2021-07-06,2021-07-06,consistent,1,6
2021-07-06,2021-07-05,consistent,2,5339
2021-07-06,2021-07-06,consistent,1,440
2021-07-06,2021-07-05,consistent,2,6230
2021-07-06,2021-07-06,consistent,2,779
2021-07-06,2021-07-05,consistent,2,6557
2021-07-06,2021-07-06,consistent,2,1889
2021-07-06,2021-07-05,consistent,3,23873
2021-07-07,2021-07-06,consistent,2,2379
2021-07-07,2021-07-05,consistent,2,23923
2021-07-07,2021-07-06,consistent,2,2447
2021-07-07,2021-07-06,consistent,2,2473
2021-07-07,2021-07-05,consistent,3,23939
2021-07-07,2021-07-06,consistent,3,2473
2021-07-07,2021-07-05,consistent,5,23939
2021-07-07,2021-07-07,consistent,2,288
2021-07-07,2021-07-06,consistent,2,2923
2021-07-07,2021-07-05,consistent,3,24049
2021-07-07,2021-07-07,consistent,2,1320
2021-07-07,2021-07-06,consistent,3,18908
2021-07-07,2021-07-05,consistent,6,29722
2021-07-08,2021-07-07,consistent,2,1879
2021-07-08,2021-07-06,inconsistent,0,2
2021-07-08,2021-07-06,consistent,2,18948
2021-07-08,2021-07-05,consistent,4,29793
2021-07-08,2021-07-07,consistent,2,1967
2021-07-08,2021-07-07,consistent,2,1994
