data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-31,inconsistent,0,312
2021-07-01,2021-05-31,consistent,4,16662
2021-07-01,2021-06-01,inconsistent,0,30
2021-07-01,2021-06-01,consistent,3,18941
2021-07-01,2021-06-03,inconsistent,0,26
2021-07-01,2021-06-03,consistent,3,16996
2021-07-01,2021-06-02,inconsistent,0,48
2021-07-01,2021-06-02,consistent,4,25215
2021-07-01,2021-06-04,inconsistent,0,34
2021-07-01,2021-06-04,consistent,3,16788
2021-07-01,2021-06-05,inconsistent,0,6
2021-07-01,2021-06-05,consistent,3,12645
2021-07-02,2021-06-06,inconsistent,0,10
2021-07-02,2021-06-06,consistent,2,7515
2021-07-07,2021-06-05,inconsistent,0,6
2021-07-07,2021-06-05,consistent,3,12705
2021-07-07,2021-06-04,inconsistent,0,34
2021-07-07,2021-06-04,consistent,5,16972
2021-07-07,2021-06-03,inconsistent,0,26
2021-07-07,2021-06-03,consistent,4,17443
2021-07-08,2021-06-02,inconsistent,0,58
2021-07-08,2021-06-02,consistent,4,25893
2021-07-08,2021-06-06,inconsistent,0,10
2021-07-08,2021-06-06,consistent,3,7715
2021-07-08,2021-06-01,inconsistent,0,30
2021-07-08,2021-06-01,consistent,4,19592
2021-07-08,2021-05-31,inconsistent,0,312
2021-07-08,2021-05-31,consistent,4,17414
