data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-08,inconsistent,0,62
2021-07-02,2021-06-08,consistent,6,49496
2021-07-02,2021-06-09,inconsistent,0,36
2021-07-02,2021-06-09,consistent,8,48893
2021-07-02,2021-06-10,inconsistent,0,44
2021-07-02,2021-06-10,consistent,7,46722
2021-07-02,2021-06-07,inconsistent,0,56
2021-07-02,2021-06-07,consistent,10,49625
2021-07-02,2021-06-13,inconsistent,0,70
2021-07-02,2021-06-13,consistent,2,6864
2021-07-02,2021-06-11,inconsistent,0,38
2021-07-02,2021-06-11,consistent,6,44262
2021-07-02,2021-06-12,inconsistent,0,940
2021-07-02,2021-06-12,consistent,6,18038
2021-07-06,2021-06-13,inconsistent,0,70
2021-07-06,2021-06-13,consistent,3,6927
2021-07-06,2021-06-12,inconsistent,0,942
2021-07-06,2021-06-12,consistent,4,18559
2021-07-06,2021-06-11,inconsistent,0,38
2021-07-06,2021-06-11,consistent,10,45120
2021-07-07,2021-06-10,inconsistent,0,52
2021-07-07,2021-06-10,consistent,11,47272
2021-07-07,2021-06-09,inconsistent,0,38
2021-07-07,2021-06-09,consistent,11,50122
2021-07-07,2021-06-08,inconsistent,0,86
2021-07-07,2021-06-08,consistent,16,50620
2021-07-07,2021-06-07,inconsistent,0,68
2021-07-07,2021-06-07,consistent,13,50455
