data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-04-29,inconsistent,0,186
2021-07-02,2021-04-29,consistent,6,29877
2021-07-02,2021-04-26,inconsistent,0,218
2021-07-02,2021-04-28,inconsistent,0,142
2021-07-02,2021-04-26,consistent,10,41433
2021-07-02,2021-04-28,consistent,8,38468
2021-07-02,2021-04-27,inconsistent,0,166
2021-07-02,2021-04-27,consistent,9,45955
2021-07-02,2021-04-30,inconsistent,0,116
2021-07-02,2021-05-02,consistent,3,6199
2021-07-02,2021-04-30,consistent,7,24015
2021-07-02,2021-05-01,consistent,3,9484
