data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-11,inconsistent,0,80
2021-07-02,2021-05-11,consistent,6,27900
2021-07-02,2021-05-12,inconsistent,0,72
2021-07-02,2021-05-12,consistent,6,27522
2021-07-02,2021-05-10,inconsistent,0,78
2021-07-02,2021-05-10,consistent,6,25956
2021-07-02,2021-05-13,inconsistent,0,26
2021-07-02,2021-05-13,consistent,4,19662
2021-07-02,2021-05-16,inconsistent,0,2
2021-07-02,2021-05-16,consistent,3,9059
2021-07-02,2021-05-14,inconsistent,0,20
2021-07-02,2021-05-15,inconsistent,0,10
2021-07-02,2021-05-14,consistent,4,23273
2021-07-02,2021-05-15,consistent,4,16405
