data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-13,inconsistent,0,4
2021-06-30,2021-02-13,consistent,0,653
2021-06-30,2021-02-12,inconsistent,0,112
2021-06-30,2021-02-12,consistent,1,2702
2021-06-30,2021-02-11,inconsistent,0,60
2021-06-30,2021-02-11,consistent,1,2275
2021-06-30,2021-02-10,inconsistent,0,50
2021-06-30,2021-02-10,consistent,1,1909
2021-06-30,2021-02-09,inconsistent,0,12
2021-06-30,2021-02-09,consistent,2,1829
2021-06-30,2021-02-08,inconsistent,0,18
2021-06-30,2021-02-08,consistent,1,988
