data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-07,consistent,3,8661
2021-07-01,2021-06-08,consistent,3,9337
2021-07-01,2021-06-09,inconsistent,0,10
2021-07-01,2021-06-09,consistent,3,8815
2021-07-01,2021-06-12,consistent,2,2420
2021-07-01,2021-06-10,inconsistent,0,10
2021-07-01,2021-06-10,consistent,4,13346
2021-07-01,2021-06-13,consistent,1,382
2021-07-01,2021-06-11,inconsistent,0,2
2021-07-01,2021-06-11,consistent,5,13284
2021-07-05,2021-06-13,consistent,2,383
2021-07-05,2021-06-12,consistent,2,2425
2021-07-05,2021-06-11,inconsistent,0,2
2021-07-05,2021-06-11,consistent,3,13304
