data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-06,inconsistent,0,130
2021-07-01,2021-04-06,consistent,2,5125
2021-07-01,2021-04-05,inconsistent,0,158
2021-07-01,2021-04-05,consistent,3,5143
2021-07-01,2021-04-08,inconsistent,0,42
2021-07-01,2021-04-08,consistent,2,5717
2021-07-01,2021-04-07,inconsistent,0,86
2021-07-01,2021-04-07,consistent,4,7514
2021-07-01,2021-04-10,inconsistent,0,2
2021-07-01,2021-04-10,consistent,2,2985
2021-07-01,2021-04-09,inconsistent,0,164
2021-07-01,2021-04-09,consistent,3,7398
2021-07-01,2021-04-11,inconsistent,0,4
2021-07-01,2021-04-11,consistent,2,116
