data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-21,consistent,2,7450
2021-07-02,2021-06-23,consistent,2,7918
2021-07-02,2021-06-22,inconsistent,0,16
2021-07-02,2021-06-22,consistent,2,10669
2021-07-02,2021-06-27,consistent,2,79
2021-07-02,2021-06-26,consistent,3,1390
2021-07-02,2021-06-25,inconsistent,0,10
2021-07-02,2021-06-25,consistent,3,8193
2021-07-02,2021-06-24,inconsistent,0,2
2021-07-02,2021-06-24,consistent,3,10579
2021-07-02,2021-06-27,consistent,2,79
2021-07-02,2021-06-27,consistent,2,79
2021-07-02,2021-06-27,consistent,2,86
2021-07-03,2021-06-27,consistent,1,86
2021-07-03,2021-06-26,consistent,2,1463
2021-07-03,2021-06-25,inconsistent,0,10
2021-07-03,2021-06-25,consistent,2,8269
2021-07-03,2021-06-24,inconsistent,0,2
2021-07-03,2021-06-24,consistent,2,10775
2021-07-03,2021-06-23,consistent,3,7946
2021-07-04,2021-06-27,consistent,1,88
2021-07-04,2021-06-22,inconsistent,0,16
2021-07-04,2021-06-22,consistent,2,10723
2021-07-04,2021-06-21,consistent,2,7510
2021-07-04,2021-06-26,consistent,2,1544
2021-07-04,2021-06-25,inconsistent,0,10
2021-07-04,2021-06-25,consistent,2,8270
2021-07-04,2021-06-24,inconsistent,0,2
2021-07-04,2021-06-24,consistent,4,10784
2021-07-05,2021-06-23,consistent,2,7962
2021-07-05,2021-06-27,consistent,1,89
2021-07-05,2021-06-26,consistent,2,1573
2021-07-05,2021-06-25,inconsistent,0,10
2021-07-05,2021-06-25,consistent,3,8380
2021-07-06,2021-06-24,inconsistent,0,2
2021-07-06,2021-06-24,consistent,3,10924
2021-07-06,2021-06-22,inconsistent,0,16
2021-07-06,2021-06-22,consistent,2,10801
2021-07-06,2021-06-27,consistent,2,90
2021-07-06,2021-06-21,consistent,2,7525
2021-07-07,2021-06-26,consistent,2,1681
2021-07-07,2021-06-25,inconsistent,0,10
2021-07-07,2021-06-25,consistent,2,8440
2021-07-07,2021-06-23,consistent,2,8009
2021-07-08,2021-06-27,consistent,1,94
2021-07-08,2021-06-24,inconsistent,0,2
2021-07-08,2021-06-24,consistent,3,10950
